sample_index,t,task_mode,des_x,des_y,des_z,sol_x,sol_y,sol_z,residual_norm,ik_success,q_jnt_1,q_jnt_2,q_jnt_3,q_jnt_4,q_act_1,q_act_2,q_act_3,q_act_4,j_margin_min,j_margin_1,j_margin_2,j_margin_3,j_margin_4,a_margin_min,a_margin_1,a_margin_2,a_margin_3,a_margin_4,active_limit_name,active_limit_margin
53,1.06,xyz_pitch,-0.24642027519999998,-0.20214783488000002,-0.10071594496000001,-0.24647756475479185,-0.20215753406575204,-0.10072181272978914,6.0083071396292084e-05,True,2.454664280943635,1.2751726259026928,1.4228106137936771,-0.44361887513762416,4.602783200719361,8.501150839351286,4.742702045978924,-1.4787295837920806,0.14808938620632284,0.6869357190563647,0.2957273740973072,0.14808938620632284,1.1272811248623757,0.49329795402107557,1.2881167992806395,1.9708491606487133,0.49329795402107557,3.757270416207919,jnt3,0.14808938620632284
54,1.08,xyz_pitch,-0.2420603136,-0.20476381184000003,-0.10158793728000001,-0.2421600936640138,-0.20477992796827096,-0.10159742764132454,0.00010440405375422119,True,2.439636795269214,1.2755909993519685,1.430395225890302,-0.43562606392195746,4.574604903936272,8.50393999567979,4.7679840863010075,-1.4520868797398583,0.14050477410969786,0.7019632047307858,0.29530900064803145,0.14050477410969786,1.1352739360780424,0.4680159136989923,1.3162950960637279,1.9680600043202094,0.4680159136989923,3.7839131202601415,jnt3,0.14050477410969786
55,1.1,xyz_pitch,-0.23551999999999998,-0.20868800000000004,-0.10289600000000002,-0.23566337880069949,-0.20870829143546904,-0.10290740170581561,0.00014926795375517422,True,2.416779960236605,1.2765355291783118,1.4409459481224223,-0.42414068149677653,4.531745659547356,8.510236861188746,4.803153160408074,-1.4138022716559218,0.1299540518775777,0.724820039763395,0.29436447082168815,0.1299540518775777,1.1467593185032234,0.4328468395919254,1.359154340452644,1.9617631388112535,0.4328468395919254,3.822197728344078,jnt3,0.1299540518775777
56,1.12,xyz_pitch,-0.22668720639999995,-0.21398767616000003,-0.10466255872000002,-0.22686880116088068,-0.21400664051164336,-0.10467219632404001,0.00018760353019723946,True,2.385361288950069,1.2784311247320226,1.4535150989136794,-0.40968341150526627,4.472831968779428,8.52287416488015,4.845050329712265,-1.3656113716842209,0.1173849010863206,0.7562387110499311,0.2924688752679774,0.1173849010863206,1.1612165884947336,0.39094967028773464,1.4180680312205727,1.9491258351198493,0.39094967028773464,3.870388628315779,jnt3,0.1173849010863206
57,1.1400000000000001,xyz_pitch,-0.21558804479999993,-0.22064717312000004,-0.10688239104000002,-0.21579763711194308,-0.22065607574028884,-0.10688488487426473,0.00021467488562838775,True,2.345064398424292,1.281801351623071,1.4664967153031787,-0.39333484152012943,4.3972705764565765,8.545342344153807,4.88832238434393,-1.3111161384004315,0.10440328469682125,0.7965356015757079,0.2890986483769289,0.10440328469682125,1.1775651584798705,0.34767761565607014,1.4936294235434238,1.926657655846192,0.34767761565607014,3.924883861599568,jnt3,0.10440328469682125
58,1.16,xyz_pitch,-0.20236843520000006,-0.22857893887999997,-0.10952631296,-0.20259326689133003,-0.22856634843714463,-0.10951516613653056,0.0002296217617425121,True,2.296028376194286,1.2871834098142811,1.4778154100010465,-0.3766318572804924,4.305322288007287,8.581222732095208,4.926051366670156,-1.255439524268308,0.09308458999895342,0.8455716238057138,0.2837165901857188,0.09308458999895342,1.1942681427195074,0.309948633329844,1.5855777119927135,1.8907772679047916,0.309948633329844,3.980560475731692,jnt3,0.09308458999895342
59,1.18,xyz_pitch,-0.18727567360000005,-0.23763459583999996,-0.11254486527999999,-0.18750278951076327,-0.23758732104375882,-0.11251318950441741,0.0002367973755985422,True,2.2389156309694767,1.295031759826275,1.4851883736490623,-0.36140215238977247,4.198229197392606,8.633545065508502,4.950627912163541,-1.2046738412992417,0.08571162635093765,0.9026843690305233,0.2758682401737249,0.08571162635093765,1.2094978476102276,0.28537208783645873,1.6926708026073944,1.838454934491498,0.28537208783645873,4.031326158700758,jnt3,0.08571162635093765
60,1.2,xyz_pitch,-0.17064000000000004,-0.24761599999999998,-0.11587199999999999,-0.17085816979340085,-0.24752037399136162,-0.11581325491475516,0.00024625673614637333,True,2.1749700628408744,1.3056418733409112,1.48642354369212,-0.34954238033794,4.078323763061831,8.704279155606075,4.9547451456404,-1.1651412677931334,0.08447645630787992,0.9666299371591256,0.26525812665908877,0.08447645630787992,1.22135761966206,0.2812548543595996,1.8125762369381695,1.7677208443939243,0.2812548543595996,4.070858732206866,jnt3,0.08447645630787992
61,1.22,xyz_pitch,-0.1528561664,-0.25828630016,-0.11942876672,-0.15305713268889304,-0.25812966163752327,-0.11933738985632902,0.0002706946060633743,True,2.106015266500773,1.3191155829172114,1.4797146104790546,-0.34275780320369,3.9490254387788735,8.794103886114744,4.932382034930182,-1.1425260106789668,0.09118538952094535,1.0355847334992268,0.25178441708278854,0.09118538952094535,1.22814219679631,0.30361796506981786,1.9418745612211268,1.6778961138852555,0.30361796506981786,4.0934739893210335,jnt3,0.09118538952094535
62,1.24,xyz_pitch,-0.13436500480000002,-0.26938099711999997,-0.12312699903999999,-0.13454403558341826,-0.2691532227552224,-0.12299890662742044,0.0003175127694277269,True,2.034349124908094,1.3353697111451206,1.463892168587204,-0.34230244242302243,3.8146430243917004,8.90246474096747,4.879640561957347,-1.1410081414100748,0.10700783141279602,1.1072508750919061,0.23553028885487937,0.10700783141279602,1.2285975575769776,0.35635943804265313,2.0762569756083,1.5695352590325289,0.35635943804265313,4.094991858589925,jnt3,0.10700783141279602
63,1.26,xyz_pitch,-0.11563499519999998,-0.28061900288,-0.12687300096,-0.11579083414178333,-0.28031395823035743,-0.12670601887154231,0.0003839852787488423,True,1.9625258263125613,1.3541677516969874,1.4385951628043454,-0.34877579343522647,3.6799659222061902,9.02778501131325,4.795317209347818,-1.1625859781174217,0.13230483719565456,1.1790741736874386,0.21673224830301252,0.13230483719565456,1.2221242065647735,0.44068279065218174,2.21093407779381,1.444214988686749,0.44068279065218174,4.073414021882578,jnt3,0.13230483719565456
64,1.28,xyz_pitch,-0.09714383360000003,-0.29171369983999995,-0.13057123327999998,-0.09727814290305298,-0.29133052294011613,-0.13036554214154752,0.0004608738747290385,True,1.8930680197650873,1.375145022138029,1.4043405814572436,-0.3620277467411836,3.549724394834216,9.167633480920195,4.681135271524146,-1.2067591558039454,0.16655941854275635,1.2485319802349126,0.19575497786197094,0.16655941854275635,1.2088722532588163,0.5548647284758541,2.3411756051657844,1.3043665190798048,0.5548647284758541,4.029240844196054,jnt3,0.16655941854275635
65,1.3,xyz_pitch,-0.07935999999999993,-0.30238400000000004,-0.13412800000000002,-0.07947637869041471,-0.3019281655756543,-0.13388662952822378,0.0005372431084468684,True,1.8281893732752597,1.3978084650746938,1.3624904893436776,-0.3811915083329576,3.4280693292241886,9.318723100497959,4.541634964478925,-1.2706383611098588,0.17309153492530616,1.3134106267247403,0.17309153492530616,0.2084095106563224,1.1897084916670424,0.6943650355210744,2.4628306707758116,1.1532768995020408,0.6943650355210744,3.965361638890141,jnt2,0.17309153492530616
66,1.32,xyz_pitch,-0.06272432639999997,-0.31236540416,-0.13745513472,-0.06282704297392226,-0.3118495125846819,-0.1371844542185817,0.000602340394517783,True,1.7696035092801388,1.4215154336145752,1.3151345632115383,-0.40482209190095336,3.318213968273277,9.476769557430503,4.383781877371795,-1.349406973003178,0.14938456638542474,1.3719964907198612,0.14938456638542474,0.25576543678846164,1.1660779080990467,0.8522181226282051,2.572686031726723,0.9952304425694969,0.8522181226282051,3.886593026996822,jnt2,0.14938456638542474
67,1.34,xyz_pitch,-0.04763156479999997,-0.32142106112,-0.14047368704000002,-0.047724249041275736,-0.32086523030999375,-0.140183754323641,0.0006460049438510862,True,1.7184525165175009,1.4454545404588788,1.2649131171359096,-0.4310923375415494,3.2222998622117025,9.636363603059193,4.216377057119699,-1.4369744584718314,0.12544545954112118,1.423147483482499,0.12544545954112118,0.30598688286409037,1.1398076624584506,0.8356363969408065,2.6686001377882977,0.8356363969408065,1.019622942880301,3.7990255415281684,jnt2,0.12544545954112118
68,1.36,xyz_pitch,-0.034411955200000066,-0.32935282687999995,-0.14311760895999998,-0.0344965614974837,-0.3287844060758774,-0.14282216130731254,0.0006590800313088995,True,1.6753379216562492,1.4686558908823204,1.2147976360278483,-0.4580020639305775,3.1414549440394697,9.791039272548803,4.049325453426161,-1.5266735464352585,0.10224410911767956,1.4662620783437508,0.10224410911767956,0.35610236397215167,1.1128979360694224,0.6809607274511968,2.7494450559605306,0.6809607274511968,1.1866745465738386,3.709326453564741,jnt2,0.10224410911767956
69,1.3800000000000001,xyz_pitch,-0.02331279359999966,-0.3360123238400002,-0.14533744128000006,-0.023389127911056407,-0.3354644118981389,-0.14505322506413626,0.0006344893284650914,True,1.6404078741675225,1.4900503788256958,1.1678305022751947,-0.4835788913853802,3.075957011377316,9.933669192171307,3.892768340917316,-1.6119296379512673,0.08084962117430416,1.5011921258324774,0.08084962117430416,0.40306949772480527,1.0873211086146197,0.538330807828693,2.8149429886226844,0.538330807828693,1.3432316590826838,3.6240703620487325,jnt2,0.08084962117430416
70,1.4000000000000001,xyz_pitch,-0.014479999999999882,-0.34131200000000006,-0.147104,-0.014546003855802642,-0.34082009254833145,-0.14684908362639665,0.0005692190859227771,True,1.6134524095942857,1.508585190699895,1.1268162340063326,-0.5060712012712106,3.025412356261552,10.057234604665968,3.756054113354442,-1.6869040042373689,0.06231480930010491,1.5281475904057142,0.06231480930010491,0.4440837659936674,1.0648287987287892,0.41476539533403134,2.865487643738448,0.41476539533403134,1.4799458866455577,3.549095995762631,jnt2,0.06231480930010491
71,1.42,xyz_pitch,-0.007939686400000201,-0.34523618815999985,-0.14841206271999996,-0.007992471639188455,-0.3448326046305695,-0.14820297355932965,0.0004667962016664922,True,1.5939725452136666,1.523388318156722,1.093964573742207,-0.5241401433717843,2.9888853276086005,10.155922121044814,3.64654857914069,-1.747133811239281,0.04751168184327792,1.5476274547863333,0.04751168184327792,0.47693542625779295,1.0467598566282157,0.3160778789551859,2.9020146723913998,0.3160778789551859,1.5894514208593096,3.488866188760719,jnt2,0.04751168184327792
72,1.44,xyz_pitch,-0.003579724799999795,-0.3478521651200001,-0.14928405504000003,-0.0036170786716016503,-0.34755885313588103,-0.1491320516614553,0.00033913084809426565,True,1.58120557454864,1.5339567341781943,1.070516765573851,-0.5370448939057016,2.964945761388787,10.22637822785463,3.5683892185795036,-1.790149646352339,0.036943265821805626,1.56039442545136,0.036943265821805626,0.500383234426149,1.0338551060942982,0.24562177214536973,2.9259542386112134,0.24562177214536973,1.6676107814204961,3.4458503536476606,jnt2,0.036943265821805626
73,1.46,xyz_pitch,-0.0011313151999996496,-0.3493212108800002,-0.14977373696000007,-0.0011531081423382201,-0.34914292507629646,-0.14968125984018163,0.00020606110311443616,True,1.574101515992513,1.5403261488473732,1.056424062331375,-0.5447944955483152,2.9516248190371517,10.268840992315821,3.5214135411045833,-1.8159816518277172,0.030573851152626785,1.567498484007487,0.030573851152626785,0.514475937668625,1.0261055044516847,0.20315900768417805,2.9392751809628486,0.20315900768417805,1.7145864588954165,3.420018348172283,jnt2,0.030573851152626785
74,1.48,xyz_pitch,-0.00015055359999993634,-0.34990966784,-0.14996988928,-0.00015946933944322123,-0.3498300535376049,-0.1499285023172114,9.197087921962072e-05,True,1.5712546896633142,1.5431756388478484,1.0501631748288986,-0.5482283873111123,2.9462866860365913,10.28783759231899,3.500543916096329,-1.8274279577037078,0.0277243611521516,1.5703453103366858,0.0277243611521516,0.5207368251711013,1.0226716126888875,0.18416240768100955,2.944613313963409,0.18416240768100955,1.7354560839036708,3.408572042296292,jnt2,0.0277243611521516
75,1.5,xyz_pitch,0.0,-0.35,-0.15,-1.419918689625245e-06,-0.34998175490484545,-0.1499904409029714,2.105744734822682e-05,True,1.5708028973643433,1.543843863697073,1.0487306192462984,-0.549006684182233,2.945439522528302,10.292292424647155,3.495768730820995,-1.8300222806074433,0.027056136302926914,1.5707971026356566,0.027056136302926914,0.5221693807537016,1.021893315817767,0.17970757535284498,2.9454604774716984,0.17970757535284498,1.740231269179005,3.4059777193925562,jnt2,0.027056136302926914
76,1.52,xyz_pitch,0.0001505536000000004,-0.34990966784,-0.14996988928,0.0001492034617545403,-0.34991676287933327,-0.14997351259842479,8.241193754650238e-06,True,1.5703724458812327,1.5436041427910079,1.0492885321461443,-0.5486942528594141,2.9446323755507833,10.290694285273386,3.497628440487148,-1.8289808428647136,0.02729585720899208,1.5712275541187672,0.02729585720899208,0.5216114678538557,1.0222057471405859,0.18130571472661394,2.946267624449217,0.18130571472661394,1.738371559512852,3.407019157135286,jnt2,0.02729585720899208
77,1.54,xyz_pitch,0.0011313152000000028,-0.34932121087999995,-0.14977373696,0.0011227335738450655,-0.34938133164937085,-0.14980475503173626,6.955610552059027e-05,True,1.567585382527839,1.5414970851817735,1.054032276871706,-0.5460696484468365,2.939406305133769,10.276647234545157,3.513440922905687,-1.820232161489455,0.029402914818226433,1.574014617472161,0.029402914818226433,0.5168677231282939,1.0248303515531636,0.19535276545484237,2.9514936948662314,0.19535276545484237,1.7225590770943127,3.4157678385105448,jnt2,0.029402914818226433
78,1.56,xyz_pitch,0.003579724800000009,-0.34785216511999995,-0.14928405504,0.0035591068396199537,-0.34800374734732775,-0.1493623461076252,0.0001752931687238917,True,1.5605720584040805,1.5361142817080433,1.0661066933828665,-0.5393989147250673,2.926255500476431,10.240761878053622,3.553688977942888,-1.797996382416891,0.03478571829195665,1.5810279415959194,0.03478571829195665,0.5047933066171335,1.0315010852749327,0.23123812194637772,2.9646444995235695,0.23123812194637772,1.6823110220571116,3.438003617583109,jnt2,0.03478571829195665
79,1.58,xyz_pitch,0.007939686400000019,-0.34523618815999996,-0.14841206272,0.00790545002730106,-0.3455001220878546,-0.14854848653833116,0.0003050961574790302,True,1.5479218102237424,1.5265582967908045,1.087479463224716,-0.5276078728821978,2.9025348025946793,10.177055311938696,3.624931544082387,-1.758692909607326,0.044341703209195504,1.5936781897762575,0.044341703209195504,0.48342053677528396,1.0432921271178022,0.29494468806130314,2.988365197405321,0.29494468806130314,1.611068455917613,3.4773070903926735,jnt2,0.044341703209195504
80,1.6,xyz_pitch,0.014480000000000031,-0.34131199999999995,-0.14710399999999998,0.01443361447309151,-0.34168780327244963,-0.14729835722597348,0.00043424178030467876,True,1.5285821143448495,1.5125871289415211,1.118620615647552,-0.5104636590717,2.866270606309487,10.083914192943475,3.72873538549184,-1.7015455302390001,0.05831287105847882,1.6130178856551505,0.05831287105847882,0.45227938435244797,1.0604363409283,0.38808580705652496,3.024629393690513,0.38808580705652496,1.5072646145081596,3.5344544697609996,jnt2,0.05831287105847882
81,1.62,xyz_pitch,0.02331279360000005,-0.33601232383999996,-0.14533744127999998,0.0232576069604426,-0.3364811184105607,-0.14557998994767885,0.0005414975318925152,True,1.501788969859203,1.4945732496751913,1.1585592728390088,-0.48856039308115223,2.8160303203810297,9.963821664501276,3.8618642427966963,-1.6285346436038408,0.07632675032480862,1.6398110301407969,0.07632675032480862,0.4123407271609911,1.0823396069188478,0.508178335498723,3.0748696796189705,0.508178335498723,1.3741357572033035,3.607465356396159,jnt2,0.07632675032480862
82,1.6400000000000001,xyz_pitch,0.03441195520000007,-0.32935282687999995,-0.14311760895999998,0.03435140885020543,-0.32988405630509465,-0.14339252732148874,0.0006134393951287325,True,1.467041710003767,1.4733521746499372,1.205168366243958,-0.46318669601536827,2.75087513595306,9.82234783099958,4.01722788747986,-1.5439556533845609,0.09754782535006279,1.674558289996233,0.09754782535006279,0.3657316337560419,1.1077133039846316,0.6496521690004187,3.14002486404694,0.6496521690004187,1.2187721125201394,3.6920443466154387,jnt2,0.09754782535006279
83,1.6600000000000001,xyz_pitch,0.0476315648000001,-0.3214210611199999,-0.14047368703999996,0.04756753259636023,-0.3219800462898433,-0.14076300596661545,0.0006454134309421796,True,1.4241262975467923,1.450014203857687,1.2555782673613542,-0.43612054130896916,2.670403708131994,9.666761359051248,4.185260891204514,-1.453735137696564,0.12088579614231287,1.7174737024532076,0.12088579614231287,0.3153217326386457,1.134779458691031,0.8052386409487511,3.2204962918680065,0.8052386409487511,1.0507391087954856,3.782264862303436,jnt2,0.12088579614231287
84,1.68,xyz_pitch,0.06272432639999995,-0.31236540416,-0.13745513472,0.06265615345793006,-0.31291930499679627,-0.13774187235785643,0.0006397135246966013,True,1.3731823655873447,1.4257035096981856,1.306605453520098,-0.4094012316312799,2.5748778653428555,9.504690064654572,4.35535151173366,-1.3646707721042663,0.14519649030181436,1.7684176344126552,0.14519649030181436,0.264294546479902,1.1614987683687201,0.8806484882663401,3.316022134657145,0.967309935345428,0.8806484882663401,3.8713292278957336,jnt2,0.14519649030181436
85,1.7,xyz_pitch,0.07935999999999996,-0.302384,-0.134128,0.07928442858962001,-0.3029053187905373,-0.13439802976588486,0.0006028348604604263,True,1.3147970002772806,1.4014712652621961,1.355121584927222,-0.38510675551289814,2.465398462923834,9.343141768414641,4.517071949757407,-1.283689185042994,0.16942873473780384,1.8268029997227193,0.16942873473780384,0.21577841507277795,1.1857932444871018,0.7189280502425932,3.4255015370761663,1.1288582315853581,0.7189280502425932,3.9523108149570056,jnt2,0.16942873473780384
86,1.72,xyz_pitch,0.09714383359999999,-0.29171369984,-0.13057123328,0.09705570247982252,-0.29218172502340484,-0.13081405424558926,0.0005432944181776917,True,1.250092185446286,1.3781987174422154,1.3983454336797032,-0.36513844368833226,2.344069352046289,9.18799144961477,4.661151445599011,-1.2171281456277743,0.17255456632029675,1.8915078145537139,0.19270128255778451,0.17255456632029675,1.2057615563116677,0.5748485544009885,3.546830647953711,1.284008550385229,0.5748485544009885,4.018871854372225,jnt3,0.17255456632029675
87,1.74,xyz_pitch,0.11563499519999998,-0.28061900288,-0.12687300096,0.1155284577048953,-0.28102000401789357,-0.12708179179948237,0.00047050188732196863,True,1.1807588254243289,1.3565812330603757,1.4340703951606728,-0.35100923914820753,2.2140611764941474,9.043874887069173,4.780234650535577,-1.1700307971606918,0.13682960483932716,1.960841174575671,0.21431876693962426,0.13682960483932716,1.2198907608517924,0.45576534946442315,3.676838823505853,1.428125112930827,0.45576534946442315,4.065969202839308,jnt3,0.13682960483932716
88,1.76,xyz_pitch,0.13436500480000002,-0.26938099711999997,-0.12312699903999999,0.13423496740513888,-0.2697078274162133,-0.12329828122103523,0.00039445986962461245,True,1.1089909994888485,1.3371490013029173,1.4608376260340354,-0.3436497806857475,2.079488092047344,8.914326675352783,4.869458753446785,-1.1454992689524917,0.11006237396596452,2.0326090005111515,0.2337509986970827,0.11006237396596452,1.2272502193142525,0.36654124655321496,3.8114119079526563,1.557673324647217,0.36654124655321496,4.090500731047508,jnt3,0.11006237396596452
89,1.78,xyz_pitch,0.15285616639999997,-0.25828630016000004,-0.11942876672000001,0.15269966781594227,-0.25853775832454434,-0.11956190194171853,0.00032569323694547566,True,1.0373012248087208,1.320293375495704,1.4780471464714449,-0.3432708677094092,1.9450613628515296,8.801955836638028,4.9268238215714835,-1.1442362256980307,0.0928528535285551,2.104298775191279,0.25060662450429594,0.0928528535285551,1.2276291322905908,0.3091761784285163,3.9458386371484706,1.6700441633619718,0.3091761784285163,4.091763774301969,jnt3,0.0928528535285551
90,1.8,xyz_pitch,0.17064000000000007,-0.24761599999999995,-0.11587199999999999,0.17045731420560428,-0.24779605082244438,-0.11596867620108031,0.00027411794190166673,True,0.9682466063243398,1.3062730393144675,1.485986786990199,-0.34932817469721966,1.815575860349409,8.708486928763117,4.95328928996733,-1.1644272489907324,0.08491321300980093,2.17335339367566,0.2646269606855325,0.08491321300980093,1.2215718253027803,0.2827107100326698,4.075324139650592,1.7635130712368827,0.2827107100326698,4.071572751009267,jnt3,0.08491321300980093
91,1.82,xyz_pitch,0.18727567360000003,-0.23763459584,-0.11254486527999999,0.18707098521265217,-0.23775140949051504,-0.1126086530665604,0.00024486798376337313,True,0.9041397228295651,1.2951931184139545,1.4857623229261867,-0.36061276574484485,1.6953679408017348,8.634620789426364,4.952541076420623,-1.2020425524828162,0.08513767707381326,2.2374602771704346,0.2757068815860455,0.08513767707381326,1.2102872342551552,0.28345892357937696,4.195532059198266,1.8373792105736353,0.28345892357937696,4.033957447517183,jnt3,0.08513767707381326
92,1.84,xyz_pitch,0.20236843520000003,-0.22857893887999997,-0.10952631296,0.20214995384672493,-0.22864369927580255,-0.10956227756927309,0.00023313717589099774,True,0.8468253936303738,1.2869740453547711,1.4791295638954365,-0.3754499031258843,1.587896856610489,8.579826969031808,4.930431879651455,-1.251499677086281,0.09177043610456348,2.294774606369626,0.28392595464522885,0.09177043610456348,1.1954500968741157,0.3055681203485445,4.303003143389511,1.8921730309681912,0.3055681203485445,3.9845003229137186,jnt3,0.09177043610456348
93,1.86,xyz_pitch,0.21558804479999993,-0.22064717312000004,-0.10688239104000002,0.21536742199050038,-0.22067269522556165,-0.10689667068635461,0.00022659434233734897,True,0.7975691398726006,1.2813393262504202,1.468249680068057,-0.391955783613562,1.495535608236641,8.542262175002802,4.894165600226857,-1.3065192787118733,0.10265031993194307,2.3440308601273996,0.2895606737495797,0.10265031993194307,1.178944216386438,0.341834399773143,4.395364391763359,1.929737824997197,0.341834399773143,3.9294807212881264,jnt3,0.10265031993194307
94,1.8800000000000001,xyz_pitch,0.22668720640000034,-0.2139876761599998,-0.10466255871999994,0.22647817238140203,-0.213986966814592,-0.1046618188848287,0.00021391223097614947,True,0.7570511674294879,1.2778439292936494,1.4554022903191282,-0.4082959775157402,1.419559661409128,8.51895952862433,4.851340967730428,-1.3609865917191342,0.11549770968087181,2.384548832570512,0.29305607070635054,0.11549770968087181,1.1626040224842598,0.384659032269572,4.471340338590872,1.9530404713756688,0.384659032269572,3.8750134082808656,jnt3,0.11549770968087181
95,1.9000000000000001,xyz_pitch,0.23552000000000012,-0.20868799999999993,-0.10289599999999999,0.23533628909839918,-0.20867293774609028,-0.10288675586861915,0.00018941440666205359,True,0.725423275363253,1.2759445830956755,1.4426941894280396,-0.42290639495743326,1.360253657159672,8.506297220637837,4.808980631426799,-1.4096879831914442,0.12820581057196034,2.416176724636747,0.2949554169043245,0.12820581057196034,1.1479936050425668,0.4270193685732009,4.5306463428403285,1.9657027793621626,0.4270193685732009,3.8263120168085556,jnt3,0.12820581057196034
96,1.92,xyz_pitch,0.2420603135999998,-0.20476381184000014,-0.10158793728000004,0.24191318267659892,-0.2047440780064417,-0.10157582180163577,0.000153099913933128,True,0.7023776371782139,1.2750932125729602,1.4317996702867577,-0.4346595865454452,1.3170403847331968,8.500621417153068,4.772665567622526,-1.4488652884848172,0.13910032971324227,2.439222362821786,0.2958067874270398,0.13910032971324227,1.1362404134545547,0.46333443237747396,4.573859615266803,1.9713785828469312,0.46333443237747396,3.7871347115151828,jnt3,0.13910032971324227
97,1.94,xyz_pitch,0.2464202752000002,-0.20214783487999988,-0.10071594495999997,0.24631612248493612,-0.2021301986598002,-0.10070507692034972,0.00010924690866954806,True,0.6871883320196572,1.274824607109815,1.423764998947541,-0.44297273676159205,1.2885586574529482,8.498830714065434,4.745883329825137,-1.4765757892053069,0.14713500105245902,2.4544116679803425,0.2960753928901849,0.14713500105245902,1.1279272632384079,0.4901166701748627,4.602341342547052,1.9731692859345653,0.4901166701748627,3.759424210794693,jnt3,0.14713500105245902
98,1.96,xyz_pitch,0.24886868480000035,-0.2006787891199998,-0.10022626303999993,0.24880733885151976,-0.20066681820295615,-0.10021887794547682,6.477589981641921e-05,True,0.6787050695735918,1.2748109673414556,1.418903768786392,-0.4478579840092671,1.2726515461721204,8.49873978227637,4.7296792292879735,-1.492859946697557,0.15199623121360806,2.4628949304264083,0.29608903265854436,0.15199623121360806,1.1230420159907328,0.5063207707120263,4.61824845382788,1.9732602177236291,0.5063207707120263,3.743140053302443,jnt3,0.15199623121360806
99,1.98,xyz_pitch,0.24984944640000006,-0.20009033215999997,-0.10003011072,0.24982350149413066,-0.2000845637354501,-0.10002655905877994,2.7605543524418e-05,True,0.6752959659852951,1.2748677678117308,1.4167955014457572,-0.4499182315303714,1.2662590774147666,8.499118452078205,4.722651671485857,-1.4997274384345713,0.1541044985542428,2.466304034014705,0.29603223218826913,0.1541044985542428,1.1209817684696286,0.5133483285141427,4.624640922585233,1.9728815479217943,0.5133483285141427,3.7362725615654284,jnt3,0.1541044985542428
100,2.0,xyz_pitch,0.25,-0.2,-0.1,0.24999514372659962,-0.19999851274324032,-0.09999908851768663,5.314094525955504e-06,True,0.6747510252036785,1.2749143792909434,1.4163719738990996,-0.4503004408981478,1.2652372495849962,8.499429195272956,4.721239912996999,-1.5010014696604927,0.15452802610090033,2.4668489747963216,0.29598562070905654,0.15452802610090033,1.1205995591018523,0.5147600870030011,4.625662750415004,1.9725708047270434,0.5147600870030011,3.734998530339507,jnt3,0.15452802610090033
